C(ours，智能调整投资额),C（保守派，I小范围波动）,C（激进派，每次投资额为最高无风险投资额的1.2倍）,C（失去理智派，每次投资额恒定为5）
530.9561210747355,361.66977230915654,5.072650029882328,-164.5519717
535.7495565917225,363.80425712437204,5.081978255553735,-165.3012448
540.5562328212761,365.93532787611986,5.091256619226645,-166.0409154
545.3761021358846,368.06300296453213,5.1004854262212245,-166.7566146
550.2091169986574,370.1873008558041,5.109664980263294,-167.5007939
555.0552299646024,372.3082400803616,5.118795583478849,-168.2420082
559.9143936818716,374.4258392308573,5.127881530795023,-168.9446169
564.7865608929757,376.54011695999867,5.1369223526904415,-169.6591624
569.6716844359673,378.65109197821016,5.145919818288587,-170.3484363
574.5697172455955,380.75878305113423,5.1548736517053095,-171.0563335
579.4806123544295,382.86320899697307,5.163784722407123,-171.7413097
584.4043228939541,384.96438868367596,5.172652983505657,-172.436998
589.3408020956368,387.0623410259756,5.181478952119392,-173.1298745
594.2900032919658,389.15708498227764,5.190262722841165,-173.8188439
599.2518799174621,391.2486395514072,5.199004663292097,-174.4729313
604.2263855096636,393.3370237692178,5.207704942360254,-175.1570407
609.2134737100829,395.42225670506605,5.216363860005614,-175.8050911
614.2130982651393,397.5043574581577,5.224981621203525,-176.4388888
619.2252130270649,399.5833451537697,5.233558493458166,-177.0900933
624.2497719547862,401.6592389,5.242094698111885,-177.7274946
629.2867291147802,403.7320579805215,5.250590486037098,-178.3798883
634.3360386819071,405.80182145693294,5.259046085161619,-179.0258229
639.3976549402188,407.86854855806564,5.267461737044517,-179.6441766
644.4715322837443,409.9322584788986,5.275837671429344,-180.2857398
649.5576252172518,411.99297041549886,5.284174124010982,-180.8919582
654.6558883569888,414.0507036,5.2924713240392665,-181.5029087
659.7662764,416.1054770986381,5.3007295029931205,-182.0966998
664.8887442818232,418.1573102018679,5.308948888514176,-182.7160999
670.0232469,420.2062220248708,5.317129708663024,-183.2949876
675.1697392445501,422.25223170015494,5.3252721889374675,-183.8630639
680.3303147516814,424.2953583332373,5.333376554371795,-184.4437258
685.5116828224219,426.3356209977523,5.341443028,-185.0447657
690.7137342992897,428.3730387305163,5.349471832223314,-185.6360026
695.9363606403871,430.40763052655484,5.357463187428915,-186.2154862
701.1794539166547,432.43941533409753,5.365417313162411,-186.7964195
706.4429068091362,434.46841204954876,5.3733344274400965,-187.3723856
711.7266126062519,436.49463951243877,5.381214747075939,-187.9258736
717.0304652010824,438.5181165003626,5.389058487502592,-188.4648336
722.3543590886612,440.53886172391276,5.396865862904839,-189.0200222
727.6981893632783,442.5568938216117,5.404637086131676,-189.5650535
733.0618517157927,444.57223135485117,5.4123723687657685,-190.0916027
738.4452424309555,446.58489280284385,5.420071921,-190.6000543
743.8482583847423,448.59489655759404,5.4277359520812105,-191.1342389
749.270797,450.6022609188936,5.435364669,-191.6406829
754.7127564522802,452.60700408934895,5.442958279717227,-192.1740964
760.1740352502418,454.6091441694457,5.450516987965373,-192.6697274
765.6545326499842,456.6086991526566,5.4580409981281575,-193.1548873
771.1541484439512,458.6056869205989,5.4655305128467555,-193.6688915
776.6727830000203,460.6001252382473,5.472985733507643,-194.1458419
782.2103372589073,462.59203174920793,5.480406860244467,-194.6192426
787.7667127315804,464.5814239710594,5.487794091945426,-195.1079797
793.3418115,466.5683192907664,5.495147626256803,-195.6052092
798.9355361979796,468.5527349601717,5.502467659589411,-196.0652247
804.54779,470.5346880915716,5.509754387123049,-196.526036
810.1784767944213,472.5141956533807,5.517008002812507,-197.0047155
815.8275008,474.49127446589085,5.524228699,-197.4882038
821.4947668764322,476.4659411971297,5.531416668383795,-197.9443587
827.1801805157962,478.4382123588234,5.538572100097935,-198.3786584
832.8836476789726,480.40810430246904,5.545695183643615,-198.8020829
838.6050748942545,482.37563321552096,5.552786106931921,-199.2314523
844.3443692352414,484.3408151,5.559845056682175,-199.6515462
